CustomerID,Frequency,Monetary,LastPurchaseDate,RecencyDays,Segment
12600,10,2599.04,2011-11-11,28,VIP
12502,5,3723.87,2011-09-05,95,Fidèle
15644,4,813.0,2011-06-26,166,À réactiver
14546,5,2578.09,2011-12-04,5,Fidèle
13645,1,252.1,2011-08-11,120,À réactiver
18097,6,2697.8,2011-12-02,7,Fidèle
14188,6,2054.36,2011-11-09,30,Fidèle
16379,4,2157.4,2011-12-05,4,Récent
15193,1,499.32,2011-10-10,60,À réactiver
15888,1,168.31,2011-09-20,80,À réactiver
13243,1,600.07,2011-05-20,203,À réactiver
12852,1,311.55,2011-02-18,294,À réactiver
16956,1,308.74,2011-11-22,17,Récent
14413,1,122.7,2010-12-12,362,À réactiver
13835,4,834.57,2011-11-14,25,Récent
13611,3,1171.8,2011-09-11,89,À réactiver
17048,3,925.35,2011-08-14,117,À réactiver
17602,6,5102.97,2011-12-07,2,Fidèle
13183,9,3957.78,2011-12-02,7,Fidèle
15402,2,626.77,2011-07-14,148,À réactiver
14229,3,1547.2,2011-10-19,51,À réactiver
17287,7,1064.11,2011-11-13,26,Fidèle
16723,2,589.15,2011-09-09,91,À réactiver
15780,3,475.28,2011-06-09,183,À réactiver
16529,1,455.25,2011-06-02,190,À réactiver
12754,3,3010.74,2011-04-18,235,À réactiver
16017,1,211.88,2011-10-23,47,À réactiver
17180,4,796.03,2011-10-14,56,À réactiver
16696,4,657.9,2011-07-27,135,À réactiver
16063,1,335.32,2011-03-24,260,À réactiver
16322,2,326.75,2011-12-08,1,Récent
14493,5,2383.24,2011-12-02,7,Fidèle
15275,1,615.14,2011-11-02,37,À réactiver
17746,1,110.25,2011-04-13,240,À réactiver
15615,23,10399.74,2011-11-29,10,VIP
13404,2,252.49,2011-12-08,1,Récent
14732,8,2702.49,2011-12-01,8,Fidèle
17593,5,3927.34,2011-12-06,3,Fidèle
15290,18,7943.22,2011-12-05,4,VIP
15187,16,4777.18,2011-12-08,1,VIP
13813,4,1366.86,2011-10-31,39,À réactiver
16115,8,1667.97,2011-11-30,9,Fidèle
17404,15,31906.82,2011-12-05,4,VIP
16918,6,1068.82,2011-10-21,49,Fidèle
14769,8,10674.75,2011-12-07,2,Fidèle
16497,6,2965.69,2011-10-21,49,Fidèle
15912,2,264.62,2011-06-14,178,À réactiver
16442,3,616.79,2011-12-08,1,Récent
13192,2,911.94,2011-09-05,95,À réactiver
17007,6,889.93,2011-10-20,50,Fidèle
16762,3,1501.38,2011-11-20,19,Récent
14921,2,1316.07,2011-11-09,30,Récent
13487,3,575.4,2011-10-13,57,À réactiver
17341,3,781.36,2011-07-06,156,À réactiver
17704,2,885.19,2011-06-24,168,À réactiver
18156,2,734.94,2011-11-27,12,Récent
15713,2,356.7,2011-07-19,143,À réactiver
14829,4,697.55,2011-11-10,29,Récent
15520,1,343.5,2011-12-08,1,Récent
16405,2,167.25,2011-02-10,302,À réactiver
17788,2,1117.9,2011-09-27,73,À réactiver
18192,1,957.97,2011-09-29,71,À réactiver
15705,1,143.1,2011-05-22,201,À réactiver
12982,1,390.54,2011-04-11,242,À réactiver
14693,1,172.9,2011-03-20,264,À réactiver
16071,1,326.24,2011-10-26,44,À réactiver
16013,47,37130.6,2011-12-06,3,VIP
17562,7,1122.38,2011-11-25,14,Fidèle
16959,1,117.35,2011-09-13,87,À réactiver
18180,6,1843.75,2011-12-05,4,Fidèle
12399,4,1108.65,2011-08-12,119,À réactiver
12968,1,135.95,2011-08-19,112,À réactiver
16927,3,543.05,2011-08-16,115,À réactiver
12451,5,9035.52,2011-11-29,10,Fidèle
14110,12,5683.15,2011-12-06,3,VIP
15857,1,297.0,2011-11-21,18,Récent
17855,1,208.97,2010-12-02,372,À réactiver
16153,5,1824.23,2011-10-21,49,Fidèle
13232,7,1357.6,2011-11-27,12,Fidèle
17041,3,1081.57,2011-11-13,26,Récent
14593,3,617.99,2011-11-18,21,Récent
16141,1,620.4,2011-09-12,88,À réactiver
12448,1,449.45,2011-10-26,44,À réactiver
16200,2,1080.62,2011-12-05,4,Récent
15257,1,317.15,2011-03-01,283,À réactiver
14974,1,114.39,2011-11-02,37,À réactiver
18045,1,189.4,2011-10-25,45,À réactiver
15703,1,211.5,2011-03-20,264,À réactiver
17301,1,197.63,2011-11-18,21,Récent
17211,8,2317.22,2011-11-13,26,Fidèle
15529,11,3995.23,2011-11-17,22,VIP
13126,8,2099.64,2011-12-05,4,Fidèle
16755,3,1496.83,2011-08-17,114,À réactiver
14461,3,2103.06,2011-07-14,148,À réactiver
16209,5,2262.62,2011-09-12,88,Fidèle
17527,4,939.37,2011-10-17,53,À réactiver
14344,8,889.93,2011-08-04,127,Fidèle
15069,1,1109.53,2011-06-13,179,À réactiver
14049,4,5681.72,2011-11-23,16,Récent
16753,1,223.92,2011-10-12,58,À réactiver
13203,4,869.46,2011-11-30,9,Récent
12756,1,112.08,2011-09-14,86,À réactiver
12680,4,862.81,2011-12-09,0,Récent
15820,1,206.98,2011-01-24,319,À réactiver
16270,1,1141.24,2010-12-21,353,À réactiver
13284,1,201.19,2011-01-13,330,À réactiver
17142,1,579.0,2011-04-14,239,À réactiver
16751,1,1764.72,2011-11-09,30,Récent
12354,1,1079.4,2011-04-21,232,À réactiver
16878,1,13.3,2011-09-16,84,À réactiver
15980,3,2398.86,2011-09-12,88,À réactiver
12476,11,6816.42,2011-11-24,15,VIP
16144,1,175.2,2011-04-07,246,À réactiver
17672,2,3178.17,2011-10-20,50,À réactiver
16140,2,725.18,2011-10-05,65,À réactiver
13735,4,2885.24,2011-11-15,24,Récent
14191,13,4684.76,2011-12-08,1,VIP
15808,4,3734.97,2011-02-06,306,À réactiver
17114,8,808.62,2011-12-04,5,Fidèle
15483,4,233.81,2011-07-01,161,À réactiver
12375,2,457.5,2011-11-29,10,Récent
12701,2,797.71,2011-09-21,79,À réactiver
18130,3,1059.39,2011-11-24,15,Récent
18188,3,2001.04,2011-11-24,15,Récent
15720,1,598.73,2011-11-15,24,Récent
15745,4,1094.59,2011-11-20,19,Récent
13276,2,590.93,2011-10-07,63,À réactiver
13736,2,731.9,2011-12-04,5,Récent
15449,3,974.52,2011-11-13,26,Récent
13642,1,354.8,2011-05-08,215,À réactiver
16022,1,628.28,2011-03-24,260,À réactiver
13851,3,2651.46,2011-09-05,95,À réactiver
16103,6,1429.64,2011-12-02,7,Fidèle
13798,57,37153.85,2011-12-08,1,VIP
13161,1,112.75,2011-01-30,313,À réactiver
12437,18,4951.41,2011-12-08,1,VIP
12933,3,607.53,2011-11-15,24,Récent
12793,2,545.48,2011-01-09,334,À réactiver
14194,21,11349.52,2011-12-05,4,VIP
15334,3,351.67,2011-07-06,156,À réactiver
16889,3,1578.67,2011-05-29,194,À réactiver
15598,1,240.68,2011-10-17,53,À réactiver
16250,2,389.44,2011-03-23,261,À réactiver
12406,2,3415.3,2011-11-17,22,Récent
17299,4,669.11,2011-11-28,11,Récent
17415,1,507.84,2011-09-21,79,À réactiver
14597,2,883.15,2011-11-28,11,Récent
14984,2,213.27,2011-11-20,19,Récent
17844,1,51.56,2011-08-25,106,À réactiver
13874,1,540.45,2010-12-16,358,À réactiver
15480,1,905.5,2011-08-15,116,À réactiver
15645,1,612.01,2011-11-21,18,Récent
14447,5,1163.23,2011-11-21,18,Fidèle
14528,1,364.22,2011-11-02,37,À réactiver
12912,5,1662.3,2011-12-07,2,Fidèle
15789,1,351.3,2010-12-16,358,À réactiver
17931,2,408.36,2011-07-28,134,À réactiver
15346,1,252.42,2011-01-11,332,À réactiver
12602,1,153.12,2011-10-12,58,À réactiver
12840,4,2726.77,2011-07-19,143,À réactiver
17446,2,120.9,2011-06-16,176,À réactiver
16097,1,185.05,2011-04-13,240,À réactiver
14307,6,2995.72,2011-09-12,88,Fidèle
14479,2,316.25,2011-03-31,253,À réactiver
14265,2,530.18,2011-08-22,109,À réactiver
18048,2,172.29,2011-05-20,203,À réactiver
17999,2,382.06,2011-11-02,37,À réactiver
16340,1,549.07,2011-08-24,107,À réactiver
15244,2,631.57,2011-10-05,65,À réactiver
17383,1,199.29,2011-12-05,4,Récent
13262,1,200.29,2011-03-21,263,À réactiver
14592,3,570.46,2011-11-04,35,À réactiver
13637,3,810.5,2011-10-18,52,À réactiver
13292,2,578.94,2011-11-01,38,À réactiver
15691,1,136.8,2011-04-01,252,À réactiver
16623,1,129.45,2011-04-08,245,À réactiver
13954,2,439.92,2011-12-08,1,Récent
17201,1,342.63,2011-10-17,53,À réactiver
13557,2,584.06,2011-11-11,28,Récent
17988,7,201.12,2011-11-28,11,Fidèle
12664,9,4881.88,2011-12-01,8,Fidèle
13317,6,2273.68,2011-10-04,66,Fidèle
12516,2,1312.06,2011-09-23,77,À réactiver
16049,3,1111.79,2011-10-30,40,À réactiver
16164,3,822.48,2011-11-22,17,Récent
16466,7,1603.46,2011-11-06,33,Fidèle
15569,5,1375.71,2011-08-28,103,Fidèle
18055,10,6784.19,2011-12-02,7,VIP
18032,1,73.5,2011-01-09,334,À réactiver
13706,1,330.79,2011-02-10,302,À réactiver
12795,1,430.48,2011-11-21,18,Récent
16997,3,702.0,2011-02-24,288,À réactiver
13817,2,382.98,2011-11-10,29,Récent
15573,2,607.45,2011-11-08,31,À réactiver
12785,1,311.95,2010-12-10,364,À réactiver
14100,1,194.9,2011-07-25,137,À réactiver
16883,2,276.73,2011-06-05,187,À réactiver
12971,86,11189.91,2011-12-06,3,VIP
13420,2,159.85,2011-07-13,149,À réactiver
16744,7,1304.76,2011-11-28,11,Fidèle
12682,31,12288.22,2011-12-06,3,VIP
12922,1,405.38,2011-07-01,161,À réactiver
15881,5,501.39,2011-01-31,312,Fidèle
15976,2,430.94,2011-06-27,165,À réactiver
14712,3,917.07,2011-11-10,29,Récent
15274,2,716.57,2011-12-05,4,Récent
12407,5,1708.12,2011-10-21,49,Fidèle
15793,3,965.61,2011-11-25,14,Récent
17337,4,2027.87,2011-07-11,151,À réactiver
16714,3,1161.53,2011-05-05,218,À réactiver
12422,3,803.56,2011-09-05,95,À réactiver
15356,10,2766.5,2011-11-08,31,VIP
13841,1,85.0,2011-04-01,252,À réactiver
15574,4,702.25,2011-06-15,177,À réactiver
14863,1,266.76,2011-11-10,29,Récent
14881,1,255.4,2011-11-20,19,Récent
17464,1,289.96,2011-07-04,158,À réactiver
18006,1,444.68,2011-11-16,23,Récent
17521,3,723.21,2011-11-10,29,Récent
17277,2,1065.35,2011-04-26,227,À réactiver
16572,3,1009.6,2011-08-04,127,À réactiver
12916,4,3006.15,2011-07-24,138,À réactiver
15860,8,977.21,2011-10-30,40,Fidèle
14744,7,1099.98,2011-11-23,16,Fidèle
12444,5,5005.46,2011-11-18,21,Fidèle
17600,1,161.67,2011-11-22,17,Récent
14856,3,1311.38,2011-11-03,36,À réactiver
18178,4,1590.81,2011-08-03,128,À réactiver
14015,1,917.34,2011-10-18,52,À réactiver
17076,3,841.08,2011-11-03,36,À réactiver
16596,2,250.15,2011-11-24,15,Récent
15651,3,646.3,2011-11-03,36,À réactiver
18011,1,102.79,2010-12-01,373,À réactiver
12991,2,503.76,2011-11-16,23,Récent
17391,2,508.8,2011-06-29,163,À réactiver
12622,1,180.1,2011-04-21,232,À réactiver
17538,1,98.42,2011-11-14,25,Récent
